"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"1581","OPTCUR","GBPINR","OPTION","28-Nov-2023",96.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.1225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.185,"GBPINR"
"1584","OPTCUR","GBPINR","OPTION","28-Nov-2023",97,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.1425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2075,"GBPINR"
"2846","OPTCUR","GBPINR","OPTION","28-Nov-2023",97.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.1675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2225,"GBPINR"
"12579","OPTCUR","GBPINR","OPTION","28-Nov-2023",97.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.1925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.08,"GBPINR"
"11609","OPTCUR","GBPINR","OPTION","28-Nov-2023",97.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.22,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.095,"GBPINR"
"8826","OPTCUR","GBPINR","OPTION","28-Nov-2023",98,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.2525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1125,"GBPINR"
"8828","OPTCUR","GBPINR","OPTION","28-Nov-2023",98.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.2875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1325,"GBPINR"
"8832","OPTCUR","GBPINR","OPTION","28-Nov-2023",98.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.3275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.155,"GBPINR"
"8834","OPTCUR","GBPINR","OPTION","28-Nov-2023",98.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.37,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.18,"GBPINR"
"9067","OPTCUR","GBPINR","OPTION","28-Nov-2023",99,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.42,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.21,"GBPINR"
"9105","OPTCUR","GBPINR","OPTION","28-Nov-2023",99.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.015,0.475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.245,"GBPINR"
"9138","OPTCUR","GBPINR","OPTION","28-Nov-2023",99.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.03,0.535,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2825,"GBPINR"
"9157","OPTCUR","GBPINR","OPTION","28-Nov-2023",99.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0475,0.5975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3225,"GBPINR"
"9219","OPTCUR","GBPINR","OPTION","28-Nov-2023",100,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0725,0.6675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.37,"GBPINR"
"9230","OPTCUR","GBPINR","OPTION","28-Nov-2023",100.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0975,0.7425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.42,"GBPINR"
"9237","OPTCUR","GBPINR","OPTION","28-Nov-2023",100.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.13,0.825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4775,"GBPINR"
"9239","OPTCUR","GBPINR","OPTION","28-Nov-2023",100.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.165,0.915,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.54,"GBPINR"
"9295","OPTCUR","GBPINR","OPTION","28-Nov-2023",101,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.2075,1.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6075,"GBPINR"
"9327","OPTCUR","GBPINR","OPTION","28-Nov-2023",101.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.255,1.11,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6825,"GBPINR"
"9329","OPTCUR","GBPINR","OPTION","28-Nov-2023",101.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.305,1.22,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.7625,"GBPINR"
"9358","OPTCUR","GBPINR","OPTION","28-Nov-2023",101.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.365,1.335,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.85,"GBPINR"
"9360","OPTCUR","GBPINR","OPTION","28-Nov-2023",102,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.43,1.455,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9425,"GBPINR"
"9362","OPTCUR","GBPINR","OPTION","28-Nov-2023",102.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.5025,1.5875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.045,"GBPINR"
"9370","OPTCUR","GBPINR","OPTION","28-Nov-2023",102.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.5825,1.7225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1525,"GBPINR"
"9372","OPTCUR","GBPINR","OPTION","28-Nov-2023",102.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.665,1.865,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.265,"GBPINR"
"9374","OPTCUR","GBPINR","OPTION","28-Nov-2023",103,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.76,2.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.3875,"GBPINR"
"9378","OPTCUR","GBPINR","OPTION","28-Nov-2023",103.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.86,2.17,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.515,"GBPINR"
"9382","OPTCUR","GBPINR","OPTION","28-Nov-2023",103.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.9675,2.3325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.65,"GBPINR"
"9387","OPTCUR","GBPINR","OPTION","28-Nov-2023",103.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.0825,2.5025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.7925,"GBPINR"
"9389","OPTCUR","GBPINR","OPTION","28-Nov-2023",104,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.2025,2.6775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.94,"GBPINR"
"9396","OPTCUR","GBPINR","OPTION","28-Nov-2023",104.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.3325,2.8575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.095,"GBPINR"
"9417","OPTCUR","GBPINR","OPTION","28-Nov-2023",104.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.47,3.045,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.2575,"GBPINR"
"9419","OPTCUR","GBPINR","OPTION","28-Nov-2023",104.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.6125,3.2375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.425,"GBPINR"
"9421","OPTCUR","GBPINR","OPTION","28-Nov-2023",105,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.7625,3.4375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.6,"GBPINR"
"9426","OPTCUR","GBPINR","OPTION","28-Nov-2023",105.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.92,3.64,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.78,"GBPINR"
"9428","OPTCUR","GBPINR","OPTION","28-Nov-2023",105.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.085,3.845,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.965,"GBPINR"
"9441","OPTCUR","GBPINR","OPTION","28-Nov-2023",105.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.255,4.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.155,"GBPINR"
"9443","OPTCUR","GBPINR","OPTION","28-Nov-2023",106,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.43,4.27,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.35,"GBPINR"
"9493","OPTCUR","GBPINR","OPTION","28-Nov-2023",106.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.6125,4.4925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.5525,"GBPINR"
"9495","OPTCUR","GBPINR","OPTION","28-Nov-2023",106.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.8,4.715,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.7575,"GBPINR"
"9626","OPTCUR","GBPINR","OPTION","28-Nov-2023",106.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.9925,4.9375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.965,"GBPINR"
"9628","OPTCUR","GBPINR","OPTION","28-Nov-2023",107,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.19,5.165,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.1775,"GBPINR"
"9652","OPTCUR","GBPINR","OPTION","28-Nov-2023",107.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.3925,5.3975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.395,"GBPINR"
"9656","OPTCUR","GBPINR","OPTION","28-Nov-2023",107.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.6,5.63,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.615,"GBPINR"
"9658","OPTCUR","GBPINR","OPTION","28-Nov-2023",107.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.81,5.865,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.8375,"GBPINR"
"9684","OPTCUR","GBPINR","OPTION","28-Nov-2023",108,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.025,6.105,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.065,"GBPINR"
"9730","OPTCUR","GBPINR","OPTION","28-Nov-2023",108.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.2425,6.3425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.725,"GBPINR"
"9732","OPTCUR","GBPINR","OPTION","28-Nov-2023",108.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.465,6.585,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.91,"GBPINR"
"9734","OPTCUR","GBPINR","OPTION","28-Nov-2023",108.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.3625,7.4975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.1025,"GBPINR"
"9844","OPTCUR","GBPINR","OPTION","28-Nov-2023",109,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.595,7.745,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.3,"GBPINR"
"9846","OPTCUR","GBPINR","OPTION","28-Nov-2023",109.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.8175,7.9825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.4975,"GBPINR"
"9848","OPTCUR","GBPINR","OPTION","28-Nov-2023",109.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.05,8.23,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.7,"GBPINR"
"9850","OPTCUR","GBPINR","OPTION","28-Nov-2023",109.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.285,8.475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.905,"GBPINR"
"9852","OPTCUR","GBPINR","OPTION","28-Nov-2023",110,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.52,8.72,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.1125,"GBPINR"
"10473","OPTCUR","GBPINR","OPTION","28-Nov-2023",110.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.765,8.975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.135,"GBPINR"
"1276","OPTCUR","GBPINR","OPTION","28-Nov-2023",110.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7,9.22,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.9225,"GBPINR"
"1292","OPTCUR","GBPINR","OPTION","28-Nov-2023",110.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.2375,9.4625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.1325,"GBPINR"
"2024","OPTCUR","GBPINR","OPTION","28-Nov-2023",111,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.485,9.715,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.1425,"GBPINR"
"3575","OPTCUR","GBPINR","OPTION","01-Dec-2023",94.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.825,9.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.2275,"GBPINR"
"3578","OPTCUR","GBPINR","OPTION","01-Dec-2023",94.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.59,8.81,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.9975,"GBPINR"
"5685","OPTCUR","GBPINR","OPTION","01-Dec-2023",95,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.345,8.555,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"5864","OPTCUR","GBPINR","OPTION","01-Dec-2023",95.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.11,8.31,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"13174","OPTCUR","GBPINR","OPTION","01-Dec-2023",95.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.875,8.065,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.435,"GBPINR"
"2631","OPTCUR","GBPINR","OPTION","01-Dec-2023",95.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.64,7.82,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.48,"GBPINR"
"2634","OPTCUR","GBPINR","OPTION","01-Dec-2023",96,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.4175,7.5825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.255,"GBPINR"
"2642","OPTCUR","GBPINR","OPTION","01-Dec-2023",96.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.1925,7.3375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.03,"GBPINR"
"2644","OPTCUR","GBPINR","OPTION","01-Dec-2023",96.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.515,7.645,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.81,"GBPINR"
"1594","OPTCUR","GBPINR","OPTION","01-Dec-2023",96.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.285,7.395,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.47,"GBPINR"
"1599","OPTCUR","GBPINR","OPTION","01-Dec-2023",97,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.0575,7.1475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.245,"GBPINR"
"2862","OPTCUR","GBPINR","OPTION","01-Dec-2023",97.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.835,6.9,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.6775,"GBPINR"
"12580","OPTCUR","GBPINR","OPTION","01-Dec-2023",97.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.6125,6.6525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.6325,"GBPINR"
"11610","OPTCUR","GBPINR","OPTION","01-Dec-2023",97.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.395,6.405,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.4,"GBPINR"
"11612","OPTCUR","GBPINR","OPTION","01-Dec-2023",98,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.18,6.165,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.1725,"GBPINR"
"11614","OPTCUR","GBPINR","OPTION","01-Dec-2023",98.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.97,5.92,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.945,"GBPINR"
"11616","OPTCUR","GBPINR","OPTION","01-Dec-2023",98.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.7625,5.6775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.72,"GBPINR"
"11618","OPTCUR","GBPINR","OPTION","01-Dec-2023",98.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.56,5.44,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.5,"GBPINR"
"11620","OPTCUR","GBPINR","OPTION","01-Dec-2023",99,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.36,5.205,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.2825,"GBPINR"
"11622","OPTCUR","GBPINR","OPTION","01-Dec-2023",99.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.17,4.97,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.07,"GBPINR"
"11624","OPTCUR","GBPINR","OPTION","01-Dec-2023",99.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.98,4.74,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.86,"GBPINR"
"11626","OPTCUR","GBPINR","OPTION","01-Dec-2023",99.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.7975,4.5125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.655,"GBPINR"
"11645","OPTCUR","GBPINR","OPTION","01-Dec-2023",100,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.62,4.29,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.455,"GBPINR"
"11647","OPTCUR","GBPINR","OPTION","01-Dec-2023",100.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.4475,4.0675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.2575,"GBPINR"
"11649","OPTCUR","GBPINR","OPTION","01-Dec-2023",100.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.2825,3.8525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.0675,"GBPINR"
